distance,speed,frame
2400.111,186,1391
2402.178,186,1392
2404.25,187,1393
2406.328,187,1394
2408.411,188,1395
2410.5,188,1396
2412.589,188,1397
2414.683,189,1398
2416.783,189,1399
2418.894,191,1400
2421.017,191,1401
2423.139,191,1402
2425.261,191,1403
2427.383,191,1404
2429.506,191,1405
2431.628,191,1406
2433.75,191,1407
2435.872,191,1408
2437.994,191,1409
2440.117,191,1410
2442.239,191,1411
2444.361,191,1412
2446.483,191,1413
2448.606,191,1414
2450.733,192,1415
2452.867,192,1416
2455,192,1417
2457.139,193,1418
2459.283,193,1419
2461.433,194,1420
2463.589,194,1421
2465.744,194,1422
2467.906,195,1423
2470.072,195,1424
2472.25,197,1425
2474.439,197,1426
2476.628,197,1427
2478.822,198,1428
2481.022,198,1429
2483.233,200,1430
2485.456,200,1431
2487.678,200,1432
2489.911,202,1433
2492.156,202,1434
2494.406,203,1435
2496.661,203,1436
2498.917,203,1437
2501.178,204,1438
2503.444,204,1439
2505.728,207,1440
2508.028,207,1441
2510.328,207,1442
2512.633,208,1443
2514.944,208,1444
2517.267,210,1445
2519.6,210,1446
2521.933,210,1447
2524.278,212,1448
2526.633,212,1449
2529,214,1450
2531.378,214,1451
2533.756,214,1452
2536.144,216,1453
2538.544,216,1454
2540.95,217,1455
2543.361,217,1456
2545.772,217,1457
2548.194,219,1458
2550.628,219,1459
2553.072,221,1460
2555.528,221,1461
2557.983,221,1462
2560.45,223,1463
2562.928,223,1464
2565.411,224,1465
2567.9,224,1466
2570.389,224,1467
2572.889,226,1468
2575.4,226,1469
2577.922,228,1470
2580.456,228,1471
2582.989,228,1472
2585.528,229,1473
2588.072,229,1474
2590.622,230,1475
2593.178,230,1476
2595.733,230,1477
2598.3,232,1478
2600.878,232,1479
2603.461,233,1480
2606.05,233,1481
2608.639,233,1482
2611.239,235,1483
2613.85,235,1484
2616.467,236,1485
2619.089,236,1486
2621.711,236,1487
2624.339,237,1488
2626.972,237,1489
2629.611,238,1490
2632.256,238,1491
2634.9,238,1492
2637.55,239,1493
2640.206,239,1494
2642.872,241,1495
2645.55,241,1496
2648.228,241,1497
2650.911,242,1498
2653.6,242,1499
2656.3,244,1500
2659.011,244,1501
2661.722,244,1502
2664.439,245,1503
2667.161,245,1504
2669.894,247,1505
2672.639,247,1506
2675.383,247,1507
2678.133,248,1508
2680.889,248,1509
2683.656,250,1510
2686.433,250,1511
2689.211,250,1512
2691.994,251,1513
2694.783,251,1514
2697.583,253,1515
2700.394,253,1516
2703.206,253,1517
2706.022,254,1518
2708.844,254,1519
2711.672,255,1520
2714.506,255,1521
2717.339,255,1522
2720.183,257,1523
2723.039,257,1524
2725.9,258,1525
2728.767,258,1526
2731.633,258,1527
